Lending interest rate (%),FR.INR.LEND,603
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,947
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,90
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,90
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,90
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,744
Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,744
Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,732
"Listed domestic companies, total",CM.MKT.LDOM.NO,690
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,914
"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,914
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,914
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,914
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,914
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,914
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,914
Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,64
Logistics performance index: Ability to track and trace consignments (1=low to 5=high),LP.LPI.TRAC.XQ,899
Logistics performance index: Competence and quality of logistics services (1=low to 5=high),LP.LPI.LOGS.XQ,899
Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high),LP.LPI.ITRN.XQ,899
Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),LP.LPI.CUST.XQ,899
Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high),LP.LPI.TIME.XQ,899
Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,899
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,899
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,949
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,915
"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,759
"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,759
"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,730
Lower secondary school starting age (years),SE.SEC.AGES,286
Machinery and transport equipment (% of value added in manufacturing),NV.MNF.MTRN.ZS.UN,575
"Mammal species, threatened",EN.MAM.THRD.NO,944
Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,374
Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,373
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,522
"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,553
"Manufacturing, value added (constant 2010 US$)",NV.IND.MANF.KD,541
"Manufacturing, value added (constant LCU)",NV.IND.MANF.KN,542
"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,522
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,522
Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,918
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,714
Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD,714
"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,744
"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,915
Medium and high-tech Industry (including construction) (% manufacturing value added),NV.MNF.TECH.ZS.UN,652
Medium and high-tech exports (% manufactured exports),TX.MNF.TECH.ZS.UN,652
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,36
Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,242
"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,242
Merchandise exports to economies in the Arab World (% of total merchandise exports),TX.VAL.MRCH.AL.ZS,350
Merchandise exports to high-income economies (% of total merchandise exports),TX.VAL.MRCH.HI.ZS,242
Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,249
Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),TX.VAL.MRCH.R2.ZS,393
Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),TX.VAL.MRCH.R3.ZS,365
Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,366
Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),TX.VAL.MRCH.R5.ZS,327
Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),TX.VAL.MRCH.R6.ZS,342
Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,282
Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),TX.VAL.MRCH.WR.ZS,574
Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,87
Merchandise imports by the reporting economy (current US$),TM.VAL.MRCH.WL.CD,241
"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",TM.VAL.MRCH.RS.ZS,241
Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,344
Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,241
Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,246
Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,372
Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),TM.VAL.MRCH.R3.ZS,321
Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),TM.VAL.MRCH.R4.ZS,351
Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),TM.VAL.MRCH.R5.ZS,261
Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,311
Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,255
Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),TM.VAL.MRCH.WR.ZS,574
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,255
Methane emissions (% change from 1990),EN.ATM.METH.ZG,608
Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,272
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,320
Methodology assessment of statistical capacity (scale 0 - 100),IQ.SCI.MTHD,850
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,510
Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,694
Military expenditure (current LCU),MS.MIL.XPND.CN,472
Military expenditure (current USD),MS.MIL.XPND.CD,507
Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,353
Mobile cellular subscriptions,IT.CEL.SETS,245
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,245
"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,938
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,900
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,900
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,900
"Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)",SH.STA.AIRP.P5,948
"Mortality rate attributed to household and ambient air pollution, age-standardized, female (per 100,000 female population)",SH.STA.AIRP.FE.P5,948
"Mortality rate attributed to household and ambient air pollution, age-standardized, male (per 100,000 male population)",SH.STA.AIRP.MA.P5,948
"Mortality rate attributed to unintentional poisoning (per 100,000 population)",SH.STA.POIS.P5,900
"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",SH.STA.POIS.P5.FE,900
"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",SH.STA.POIS.P5.MA,900
"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,948
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,94
"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,94
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,345
"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,900
"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,900
"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,452
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,345
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,900
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,900
Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),SG.MMR.LEVE.EP,906
Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,748
"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,715
Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,391
Net ODA provided to the least developed countries (% of GNI),DC.ODA.TLDC.GN.ZS,821
"Net ODA provided, to the least developed countries (current US$)",DC.ODA.TLDC.CD,821
"Net ODA provided, total (% of GNI)",DC.ODA.TOTL.GN.ZS,816
"Net ODA provided, total (constant 2015 US$)",DC.ODA.TOTL.KD,816
"Net ODA provided, total (current US$)",DC.ODA.TOTL.CD,816
Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,517
Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,825
Net ODA received (% of gross capital formation),DT.ODA.ODAT.GI.ZS,645
"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,689
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,384
Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,806
Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,806
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,548
"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,476
"Net bilateral aid flows from DAC donors, Austria (current US$)",DC.DAC.AUTL.CD,662
"Net bilateral aid flows from DAC donors, Belgium (current US$)",DC.DAC.BELL.CD,629
"Net bilateral aid flows from DAC donors, Canada (current US$)",DC.DAC.CANL.CD,558
"Net bilateral aid flows from DAC donors, Czech Republic (current US$)",DC.DAC.CZEL.CD,895
"Net bilateral aid flows from DAC donors, Denmark (current US$)",DC.DAC.DNKL.CD,709
"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",DC.DAC.CECL.CD,586
"Net bilateral aid flows from DAC donors, Finland (current US$)",DC.DAC.FINL.CD,702
"Net bilateral aid flows from DAC donors, France (current US$)",DC.DAC.FRAL.CD,536
"Net bilateral aid flows from DAC donors, Germany (current US$)",DC.DAC.DEUL.CD,478
"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,892
"Net bilateral aid flows from DAC donors, Hungary (current US$)",DC.DAC.HUNL.CD,901
"Net bilateral aid flows from DAC donors, Iceland (current US$)",DC.DAC.ISLL.CD,958
"Net bilateral aid flows from DAC donors, Ireland (current US$)",DC.DAC.IRLL.CD,811
"Net bilateral aid flows from DAC donors, Italy (current US$)",DC.DAC.ITAL.CD,697
"Net bilateral aid flows from DAC donors, Japan (current US$)",DC.DAC.JPNL.CD,468
"Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)",DC.DAC.KORL.CD,742
"Net bilateral aid flows from DAC donors, Luxembourg (current US$)",DC.DAC.LUXL.CD,840
"Net bilateral aid flows from DAC donors, Netherlands (current US$)",DC.DAC.NLDL.CD,627
"Net bilateral aid flows from DAC donors, New Zealand (current US$)",DC.DAC.NZLL.CD,602
"Net bilateral aid flows from DAC donors, Norway (current US$)",DC.DAC.NORL.CD,687
"Net bilateral aid flows from DAC donors, Poland (current US$)",DC.DAC.POLL.CD,892
"Net bilateral aid flows from DAC donors, Portugal (current US$)",DC.DAC.PRTL.CD,898
"Net bilateral aid flows from DAC donors, Slovak Republic (current US$)",DC.DAC.SVKL.CD,941
"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,946
"Net bilateral aid flows from DAC donors, Spain (current US$)",DC.DAC.ESPL.CD,824
"Net bilateral aid flows from DAC donors, Sweden (current US$)",DC.DAC.SWEL.CD,693
"Net bilateral aid flows from DAC donors, Switzerland (current US$)",DC.DAC.CHEL.CD,622
"Net bilateral aid flows from DAC donors, Total (current US$)",DC.DAC.TOTL.CD,361
"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",DC.DAC.GBRL.CD,475
"Net bilateral aid flows from DAC donors, United States (current US$)",DC.DAC.USAL.CD,606
"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,713
Net domestic credit (current LCU),FM.AST.DOMS.CN,479
"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,560
"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,560
"Net financial flows, IBRD (NFL, current US$)",DT.NFL.MIBR.CD,621
"Net financial flows, IDA (NFL, current US$)",DT.NFL.MIDA.CD,669
"Net financial flows, IMF concessional (NFL, current US$)",DT.NFL.IMFC.CD,715
"Net financial flows, IMF nonconcessional (NFL, current US$)",DT.NFL.IMFN.CD,715
"Net financial flows, RDB concessional (NFL, current US$)",DT.NFL.RDBC.CD,715
"Net financial flows, RDB nonconcessional (NFL, current US$)",DT.NFL.RDBN.CD,715
"Net financial flows, bilateral (NFL, current US$)",DT.NFL.BLAT.CD,715
"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,715
"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,715
"Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)",DT.NFL.DPNG.CD,715
Net foreign assets (current LCU),FM.AST.NFRG.CN,477
"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,748
"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,748
Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,870
"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,876
"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,876
Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,728
Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,728
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,719
Net lending (+) / net borrowing (-) (current LCU),GC.NLD.TOTL.CN,719
Net migration,SM.POP.NETM,780
Net official aid received (constant 2015 US$),DT.ODA.OATL.KD,933
Net official aid received (current US$),DT.ODA.OATL.CD,933
Net official development assistance and official aid received (constant 2015 US$),DT.ODA.ALLD.KD,357
Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,357
Net official development assistance received (constant 2015 US$),DT.ODA.ODAT.KD,384
Net official development assistance received (current US$),DT.ODA.ODAT.CD,384
"Net official flows from UN agencies, FAO (current US$)",DT.NFL.FAOG.CD,945
"Net official flows from UN agencies, IAEA (current US$)",DT.NFL.IAEA.CD,905
"Net official flows from UN agencies, IFAD (current US$)",DT.NFL.IFAD.CD,797
"Net official flows from UN agencies, ILO (current US$)",DT.NFL.ILOG.CD,911
"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,880
"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,513
"Net official flows from UN agencies, UNECE (current US$)",DT.NFL.UNEC.CD,960
"Net official flows from UN agencies, UNEP (current US$)",DT.NFL.UNEP.CD,960
"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,655
"Net official flows from UN agencies, UNHCR (current US$)",DT.NFL.UNCR.CD,760
"Net official flows from UN agencies, UNICEF (current US$)",DT.NFL.UNCF.CD,648
"Net official flows from UN agencies, UNPBF (current US$)",DT.NFL.UNPB.CD,960
"Net official flows from UN agencies, UNRWA (current US$)",DT.NFL.UNRW.CD,960
"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,555
"Net official flows from UN agencies, UNWTO (current US$)",DT.NFL.UNWT.CD,959
"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,748
"Net official flows from UN agencies, WHO (current US$)",DT.NFL.WHOL.CD,896
"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,560
Net primary income (Net income from abroad) (constant LCU),NY.GSR.NFCY.KN,960
Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,389
Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,389
"Net secondary income (BoP, current US$)",BN.TRF.CURR.CD,560
Net secondary income (Net current transfers from abroad) (constant LCU),NY.TRF.NCTR.KN,846
Net secondary income (Net current transfers from abroad) (current LCU),NY.TRF.NCTR.CN,515
Net secondary income (Net current transfers from abroad) (current US$),NY.TRF.NCTR.CD,515
"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,560
"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,560
"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,841
New businesses registered (number),IC.BUS.NREG,841
Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,702
Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,608
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,272
Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,336
Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,320
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),SG.NOD.CONS,920
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),SG.JOB.NOPN.EQ,906
Number of deaths ages 5-14 years,SH.DTH.0514,900
Number of infant deaths,SH.DTH.IMRT,351
Number of maternal deaths,SH.MMR.DTHS,744
Number of neonatal deaths,SH.DTH.NMRT,461
Number of people pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP1.TO,960
Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP2.TO,960
Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.10.TO,960
Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.25.TO,960
"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,955
Number of under-five deaths,SH.DTH.MORT,375
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,828
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,216
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,391
Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,384
Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,373
Other expense (% of expense),GC.XPN.OTHR.ZS,804
Other expense (current LCU),GC.XPN.OTHR.CN,804
Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,630
"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,310
Other manufacturing (% of value added in manufacturing),NV.MNF.OTHR.ZS.UN,575
Other taxes (% of revenue),GC.TAX.OTHR.RV.ZS,718
Other taxes (current LCU),GC.TAX.OTHR.CN,718
Other taxes payable by businesses (% of commercial profits),IC.TAX.OTHR.CP.ZS,805
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,773
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,773
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,773
"Over-age students, primary (% of enrollment)",SE.PRM.OENR.ZS,640
"Over-age students, primary, female (% of female enrollment)",SE.PRM.OENR.FE.ZS,644
"Over-age students, primary, male (% of male enrollment)",SE.PRM.OENR.MA.ZS,644
PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,910
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,792
"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,792
"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)",EN.ATM.PM25.MC.T1.ZS,792
"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",EN.ATM.PM25.MC.T2.ZS,792
"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",EN.ATM.PM25.MC.T3.ZS,792
"PNG, bonds (NFL, current US$)",DT.NFL.PNGB.CD,715
"PNG, commercial banks and other creditors (NFL, current US$)",DT.NFL.PNGC.CD,715
"PPG, IBRD (DOD, current US$)",DT.DOD.MIBR.CD,715
"PPG, IDA (DOD, current US$)",DT.DOD.MIDA.CD,715
"PPG, bonds (NFL, current US$)",DT.NFL.PBND.CD,715
"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,715
"PPG, official creditors (NFL, current US$)",DT.NFL.OFFT.CD,715
"PPG, other private creditors (NFL, current US$)",DT.NFL.PROP.CD,715
"PPG, private creditors (NFL, current US$)",DT.NFL.PRVT.CD,715
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,615
"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,632
"Part time employment, female (% of total female employment)",SL.TLF.PART.FE.ZS,859
"Part time employment, male (% of total male employment)",SL.TLF.PART.MA.ZS,858
"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,858
"Patent applications, nonresidents",IP.PAT.NRES,646
"Patent applications, residents",IP.PAT.RESD,690
People practicing open defecation (% of population),SH.STA.ODFC.ZS,700
"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,837
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,818
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,674
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,816
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,798
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,684
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,836
"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,818
People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,800
"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,906
"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,852
People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,834
"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,908
"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,906
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,936
"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,936
"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,936
Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),IQ.SCI.PRDC,850
Permanent cropland (% of land area),AG.LND.CROP.ZS,67
"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,789
"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,789
"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,717
"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,799
"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,799
"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,737
"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,569
"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,571
"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,553
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,741
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,653
"Plant species (higher), threatened",EN.HPT.THRD.NO,944
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,75
"Population ages 0-14, female",SP.POP.0014.FE.IN,75
"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,75
"Population ages 0-14, male",SP.POP.0014.MA.IN,75
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,75
"Population ages 0-14, total",SP.POP.0014.TO,75
"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,75
"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,75
"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,75
"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,75
"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,75
"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,75
"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,75
"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,75
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,75
"Population ages 15-64, female",SP.POP.1564.FE.IN,75
"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,75
"Population ages 15-64, male",SP.POP.1564.MA.IN,75
"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,75
"Population ages 15-64, total",SP.POP.1564.TO,75
"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,75
"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,75
"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,75
"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,75
"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,75
"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,75
"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,75
"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,75
"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,75
"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,75
"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,75
"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,75
"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,75
"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,75
"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,75
"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,75
"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,75
"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,75
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,75
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,75
"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,75
"Population ages 65 and above, male",SP.POP.65UP.MA.IN,75
"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,75
"Population ages 65 and above, total",SP.POP.65UP.TO,75
"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,75
